0,0,0,0,0.07635,0.05425,0.03931,0.04356,0.04071,0.02226,0.0363,0,0.04783,0.01003,0,0,0.00871,0,0.042,0.00126,0.0087,0.04953,0.06319,0.09179,0.14583,0.10898,0.14942,0.05733,0.08726,0,0,0,0,0,0,0,0,0,0,0,0,0.01509,0.02558,0.0532,0.09772,0.0934,0.05891,0.01606,0.03526,0,0,0,0,0,0,0,0,0,0.02209
0,0.00597,0.05659,0.07947,0.04556,0.09906,0.0943,0.0877,0.06075,0.07414,0,0.02711,0,0,2.25E-04,0,0,0.02542,0.07711,0.06631,0.06845,0.01339,0.12191,0.15518,0.1632,0.1678,0.18678,0.08334,0.0428,0,0,0,0,0,0,0,0.00136,0,0,0,0.01011,9.45E-04,0.0619,0.10692,0.13521,0.09445,0.07727,0.07723,0.001,0.02718,0.00171,0,0,0,0.00545,0.00343,0,0,0
0.00663,0,0.01043,0.05234,0.09007,0.11685,0.08676,0.12744,0.07844,0.0476,0.00788,0.03286,0.05484,0.01896,0.01428,0.02838,0.02267,0.03907,0.05705,0.02732,0.041,0.06241,0.13052,0.09084,0.13048,0.17406,0.1937,0.04438,0.08466,0.02524,0,0,0,0,0,0,0,0.01661,0,0.01761,0,0.01507,0.06909,0.11579,0.10174,0.09048,0.03853,0.06235,0.00479,0,0,0,0,0,0,0,0.00937,0,0
0.0108,0.0171,0.04732,0.05229,0.09858,0.15881,0.08839,0.07632,0.11683,0.08979,0.07289,0.06214,0,0.00263,0.05805,0,0.04223,0.03741,0.05768,0.04547,0.05217,0.10507,0.10799,0.10799,0.23342,0.24554,0.18585,0.1411,0.05617,0.03473,0,0,0,0,0.0082,0,0.0197,0.02452,0,0.01747,0.03087,0.04907,0.0045,0.12755,0.09867,0.17858,0.1005,0.10387,0.02889,0,0,0,6.29E-05,0,0.00599,0,0,0,0.00829
0.04383,0.0349,0.06343,0.09827,0.13708,0.13815,0.14634,0.09261,0.10066,0.05779,0.00117,0.0137,0,0.01531,0.07752,0.0323,0.04954,0.04255,0.03304,0.0477,0.05926,0.07743,0.13557,0.16684,0.23504,0.17678,0.26324,0.17828,0.08511,0.04807,0.02343,0,0,0,0,0,0.0175,0,0.017,0.03147,0.0435,0.0104,0.0966,0.12936,0.12477,0.16957,0.15759,0.07582,0.0651,0.04982,0,9.85E-04,0.01594,0,0.0027,0,0.00783,0,0
0.05404,0.07192,0.10498,0.09516,0.15626,0.15849,0.09461,0.18958,0.12213,0.12636,0.04838,0.08761,0.07633,0.06118,0.06536,0.01734,0.06822,0.06748,0.04793,0.06734,0.02745,0.10797,0.15527,0.17118,0.27329,0.21925,0.25878,0.2369,0.03194,0.05928,0.00535,0,0,0.00879,0.10245,0,0.03238,0.00327,0.00315,0.0151,0.00218,0.03621,0.08899,0.1191,0.17233,0.1485,0.08547,0.09438,0.01095,0.023,0.0085,0.00154,0,0,0.03914,0.01325,0.02817,0.01903,0
0.03619,0.02354,0.11726,0.0918,0.05002,0.1699,0.11317,0.1233,0.1501,0.09235,0.00995,0.02053,0,0.03775,0,0.01502,0.00217,0.05267,0.0405,0.02321,0.09288,0.06235,0.12122,0.20442,0.18984,0.19169,0.28647,0.14312,0.13112,0.03545,0,0,0,0,0.01046,0,0.02751,0.02165,0,0.0318,0.07687,0.07926,0.1166,0.21451,0.14245,0.2137,0.17548,0.10093,0.0307,0.05098,0.01392,0,0,0,0,0.0395,0.00615,0,0
0.07072,0.07007,0.08053,0.05267,0.14771,0.12927,0.15103,0.12804,0.11994,0.11397,0.02001,0.04191,0.0588,0.05889,0.06791,0.02164,0.08895,0.04078,0.07322,0.10119,0.01939,0.13476,0.14248,0.19045,0.23794,0.29843,0.32109,0.23628,0.09769,0.0796,0,0.03505,0,0,0.07612,0.05085,0,0.01764,0.00595,0.02587,0,0.06961,0.09007,0.17715,0.15415,0.19439,0.13813,0.06668,0.09623,0,0.01821,0,0,0,0.00317,0,0,0,0
0.07999,0.05694,0.1036,0.1701,0.14041,0.15031,0.11898,0.10848,0.12518,0.07359,0.08406,0.07099,0,0.01158,0.1051,0.03832,0,0.0503,0.07357,0.03784,0.07741,0.14421,0.16017,0.17921,0.2239,0.29827,0.29463,0.32979,0.17487,0.05752,0,0,0,0,0.08777,0.03154,0.01571,0,0.00813,0.01831,0,0.1084,0.18333,0.14977,0.22096,0.13737,0.20381,0.13466,0.10884,0.03948,0,0.00655,0.01852,0,0.02961,0,0.01149,0.03406,0.03798
0.0909,0.08235,0.09404,0.1211,0.13305,0.24241,0.15755,0.18789,0.13205,0.0926,0.10025,0.06523,0,0.08007,0.05108,0.0276,0.06794,0.09107,0.06586,0.05876,0.09396,0.11778,0.11109,0.26431,0.26006,0.30612,0.29863,0.23047,0.16728,0.14644,0,0,0,0,0,0.06375,0.05869,0.03272,0,0.01147,0.03592,0.10164,0.09403,0.20923,0.24483,0.21054,0.21892,0.07242,0.07143,0.02868,0.03364,0.0018,0.04843,0,0,0,0.04749,0,0.02483
0.05424,0.12293,0.14266,0.17574,0.12357,0.22927,0.28113,0.17178,0.15494,0.11311,0.10577,0.0636,0.0037,0.101,0.03397,0.05317,0.07312,0.10129,0.09222,0.1406,0.09182,0.1302,0.22166,0.23461,0.3687,0.30291,0.4134,0.26827,0.14829,0.10092,0.0359,0,0.00399,0.06133,0.05627,0,0.00807,0,0.03029,0.13621,0.03521,0.06968,0.23929,0.22862,0.29419,0.28868,0.19986,0.16519,0.07997,0.05945,0.04092,0.03137,0,0,0,0,0.00631,0,0.02501
0.06675,0.11065,0.14469,0.14986,0.16571,0.25761,0.27389,0.24004,0.22309,0.09208,0.1184,0.11641,0.13028,0.04397,0.06748,0.08159,0.11068,0.03401,0.10899,0.12707,0.16037,0.1622,0.22901,0.34717,0.36256,0.29041,0.37109,0.31556,0.14577,0.08258,0.09426,0,0.01889,0.08343,0.10684,0.01134,0.06622,0.08474,0.08638,0.09171,0.12197,0.15394,0.15725,0.28996,0.27211,0.33609,0.19831,0.16157,0.06589,0.09518,0.13332,0.05796,0.08251,0.00162,0.02242,0.03336,0.04036,0.05439,0.04426
0.08539,0.12133,0.2134,0.19674,0.32798,0.32712,0.32388,0.26565,0.21854,0.11249,0.11226,0.11722,0.05452,0.09706,0.16077,0.04689,0.13674,0.11081,0.15196,0.12495,0.13458,0.20375,0.21019,0.33015,0.44005,0.3893,0.38724,0.31846,0.18536,0.07672,0.04439,0.06121,0.06059,0.12859,0.07685,0.0341,0.03408,0.11029,0.09025,0.07495,0.14842,0.17945,0.21393,0.3275,0.39704,0.31836,0.31078,0.21754,0.20453,0.0616,0.06818,0.04422,0.0304,0.06746,0.03509,0.05632,0.03673,0.03774,0.0716
0.14887,0.14177,0.18885,0.26984,0.28437,0.26901,0.32809,0.34265,0.247,0.20329,0.18523,0.09947,0.13031,0.11416,0.12175,0.09354,0.10085,0.12942,0.14407,0.12971,0.13073,0.1632,0.26955,0.36243,0.46523,0.46719,0.3974,0.38427,0.2472,0.14416,0.11307,0.02177,0.0391,0,0.08722,0.09185,0.13008,0.01772,0.05862,0.09302,0.06479,0.2203,0.18985,0.35888,0.3116,0.30975,0.27489,0.28262,0.19755,0.09633,0.06113,0.108,0.09993,0.04277,0.05369,0.08313,0.06785,0.03873,0.14335
0.17638,0.13221,0.20826,0.24849,0.34824,0.27646,0.3015,0.30522,0.32425,0.19346,0.17539,0.12407,0.0899,0.13103,0.10268,0.10812,0.1126,0.14791,0.113,0.12982,0.17485,0.17405,0.33334,0.36467,0.47669,0.51688,0.48602,0.32688,0.20958,0.13734,0.08175,0.02164,0.02284,0.04847,0.10498,0.16719,0.06731,0.14495,0.09675,0.16066,0.10125,0.24795,0.32089,0.35094,0.39148,0.36998,0.27318,0.24403,0.15283,0.19033,0.10829,0.08933,0.08534,0.01064,0.05353,0.13291,0.06412,0.08327,0.0463
0.15626,0.18416,0.19479,0.30228,0.31596,0.42735,0.35823,0.39817,0.3261,0.23621,0.10152,0.14012,0.14088,0.11842,0.11783,0.09967,0.14922,0.14413,0.12619,0.1947,0.17829,0.22774,0.30473,0.41718,0.49719,0.46527,0.49433,0.3708,0.33488,0.19989,0.139,0.05704,0.07075,0.06683,0.1499,0.08333,0.14983,0.10129,0.0687,0.08057,0.10522,0.21941,0.31685,0.37139,0.46345,0.38526,0.40951,0.34806,0.27743,0.20468,0.11529,0.10983,0.05241,0.08571,0.08078,0.09143,0.07824,0.04458,0.07175
0.12272,0.12735,0.26699,0.32278,0.31905,0.40502,0.36698,0.31443,0.28086,0.18987,0.13268,0.11105,0.1453,0.11531,0.13947,0.1124,0.16683,0.15951,0.15234,0.18941,0.22415,0.24016,0.34496,0.4228,0.45603,0.47456,0.40417,0.44533,0.29903,0.18721,0.16708,0.08826,0.07691,0.02546,0.12152,0.06228,0.11202,0.12937,0.10485,0.14193,0.13257,0.26329,0.34111,0.46411,0.46471,0.4044,0.41552,0.36122,0.2785,0.19553,0.1362,0.12061,0.09383,0.07623,0.09049,0.11243,0.06498,0.08609,0.10275
0.16756,0.1185,0.26522,0.30228,0.35254,0.35277,0.38634,0.3382,0.33934,0.22201,0.12804,0.16125,0.1083,0.1588,0.17017,0.11045,0.14658,0.12707,0.15018,0.15836,0.18889,0.18719,0.2726,0.47804,0.54094,0.52505,0.5291,0.34065,0.25124,0.18892,0.11987,0.05197,0.03138,0.1193,0.16828,0.14183,0.08233,0.11113,0.09117,0.13284,0.17703,0.26329,0.29186,0.44313,0.37496,0.4569,0.40882,0.33631,0.18734,0.13497,0.11182,0.07796,0.06555,0.04611,0.09124,0.1198,0.01552,0.11087,0.14995
0.19154,0.23053,0.25239,0.28077,0.44372,0.4397,0.37203,0.40906,0.34517,0.29409,0.13055,0.14057,0.14922,0.13937,0.13623,0.15062,0.12634,0.17328,0.25479,0.1909,0.17915,0.26872,0.36791,0.46343,0.51446,0.50982,0.45109,0.4894,0.28805,0.21515,0.15721,0.10433,0.13624,0.18978,0.1191,0.09688,0.11814,0.0726,0.14204,0.14267,0.11302,0.29683,0.35986,0.50553,0.47638,0.54733,0.47166,0.35122,0.25182,0.22908,0.14378,0.1182,0.09418,0.10155,0.09006,0.09828,0.07977,0.12346,0.13449
0.14284,0.22461,0.3002,0.35215,0.42517,0.45981,0.41714,0.39694,0.29978,0.24042,0.2071,0.20768,0.15255,0.08547,0.15139,0.07122,0.17725,0.15236,0.18937,0.20649,0.21268,0.31598,0.43705,0.46809,0.56434,0.49716,0.49525,0.43538,0.35441,0.20521,0.10572,0.03961,0.21523,0.13934,0.12063,0.14437,0.0917,0.09706,0.15375,0.18875,0.14538,0.26526,0.41977,0.44331,0.53202,0.53645,0.44642,0.32227,0.31522,0.21257,0.1476,0.11486,0.14039,0.07443,0.09673,0.10459,0.0871,0.04884,0.13621
0.17731,0.22258,0.2211,0.37657,0.50863,0.47073,0.40183,0.44434,0.31671,0.23668,0.19257,0.14086,0.14479,0.21418,0.1638,0.16296,0.1595,0.16302,0.14407,0.19077,0.21842,0.28757,0.40049,0.48302,0.53577,0.51095,0.59833,0.48007,0.40156,0.20607,0.17334,0.13477,0.09772,0.12985,0.14672,0.14512,0.13121,0.13058,0.09259,0.18055,0.09741,0.25687,0.36611,0.45441,0.46956,0.4713,0.43955,0.3563,0.20632,0.20612,0.15543,0.11357,0.18776,0.08029,0.12379,0.09597,0.10486,0.13395,0.06858
0.20191,0.17773,0.32588,0.41073,0.35425,0.4473,0.46731,0.31519,0.33222,0.2554,0.2174,0.13968,0.1325,0.16097,0.22833,0.15056,0.21291,0.1776,0.23646,0.18846,0.23304,0.40279,0.4574,0.56861,0.56919,0.5414,0.49894,0.47486,0.37379,0.25184,0.11536,0.03731,0.18649,0.11351,0.16056,0.24343,0.16882,0.09658,0.17334,0.1071,0.17329,0.31895,0.43539,0.56934,0.55894,0.50045,0.44848,0.36823,0.32919,0.23446,0.13973,0.20436,0.17657,0.1894,0.18633,0.09007,0.07417,0.06705,0.13589
0.246,0.29401,0.41958,0.53591,0.50966,0.51349,0.52993,0.43467,0.35911,0.24791,0.25379,0.21201,0.20643,0.16616,0.19407,0.21926,0.21525,0.19811,0.21903,0.20378,0.23046,0.31926,0.52134,0.56684,0.64974,0.50389,0.49463,0.46798,0.41997,0.27327,0.21345,0.1381,0.1214,0.13524,0.1762,0.12946,0.2,0.14569,0.13764,0.22363,0.26758,0.31271,0.46057,0.48455,0.50958,0.57894,0.46119,0.37209,0.32202,0.24666,0.18189,0.18916,0.21809,0.13312,0.13886,0.14441,0.16496,0.09548,0.16941
0.21923,0.30721,0.38444,0.39177,0.58642,0.54262,0.54929,0.47149,0.41617,0.34963,0.25801,0.17484,0.24733,0.21183,0.19439,0.24564,0.19647,0.21349,0.2371,0.23171,0.26399,0.36838,0.45189,0.61935,0.55644,0.60951,0.64818,0.52322,0.41528,0.36533,0.21839,0.19944,0.17461,0.12661,0.1568,0.19148,0.22693,0.23228,0.18479,0.21258,0.22257,0.41367,0.54787,0.69695,0.56917,0.57789,0.53004,0.47455,0.33904,0.25258,0.18649,0.20747,0.2069,0.13583,0.14728,0.17191,0.21024,0.08723,0.19204
0.29628,0.39455,0.39535,0.51132,0.62986,0.55814,0.554,0.48652,0.45202,0.38973,0.25239,0.21828,0.26899,0.31282,0.32202,0.21942,0.1953,0.24035,0.22526,0.27117,0.35271,0.40522,0.56785,0.71426,0.64151,0.54348,0.66156,0.5347,0.46502,0.35727,0.2799,0.25865,0.21391,0.20405,0.27387,0.1942,0.20945,0.22925,0.20006,0.20343,0.22115,0.43311,0.53409,0.58872,0.60938,0.57894,0.58533,0.52472,0.4345,0.27787,0.18914,0.26241,0.22114,0.2452,0.2167,0.21792,0.15964,0.16858,0.18726
0.27308,0.3106,0.46996,0.50808,0.61595,0.63271,0.55316,0.52333,0.43879,0.38224,0.35968,0.29324,0.26385,0.20197,0.20076,0.28184,0.24886,0.25263,0.28355,0.27334,0.31473,0.36724,0.60028,0.66737,0.71479,0.60583,0.6351,0.62346,0.42885,0.32641,0.22901,0.22187,0.31157,0.29694,0.20606,0.20819,0.20725,0.19862,0.17875,0.28944,0.34218,0.4481,0.61955,0.70206,0.59394,0.54066,0.63358,0.49542,0.44668,0.29186,0.29414,0.18571,0.253,0.19193,0.1829,0.21111,0.23727,0.19208,0.2126
0.29505,0.39015,0.46242,0.58066,0.64446,0.60722,0.60232,0.57164,0.43722,0.44933,0.31705,0.25516,0.28904,0.29058,0.28458,0.23229,0.23404,0.25317,0.24983,0.28242,0.30957,0.49117,0.61267,0.6876,0.71673,0.66128,0.58556,0.59974,0.58644,0.32196,0.34012,0.29032,0.26875,0.27615,0.21018,0.19093,0.24221,0.31652,0.26255,0.25819,0.40792,0.49608,0.58886,0.66857,0.65372,0.61318,0.6049,0.55261,0.53085,0.33797,0.28265,0.29938,0.19403,0.19229,0.22476,0.19961,0.2056,0.2506,0.27093
0.35895,0.41605,0.51761,0.58937,0.6345,0.52425,0.67487,0.53897,0.53853,0.43482,0.29706,0.31489,0.24798,0.29961,0.25637,0.25031,0.24225,0.27152,0.30086,0.25422,0.32763,0.45405,0.63822,0.69499,0.74272,0.65375,0.64295,0.66049,0.53428,0.33259,0.34159,0.27261,0.19795,0.22601,0.25242,0.19039,0.20646,0.24473,0.30422,0.34689,0.3537,0.5257,0.64436,0.63297,0.61441,0.61933,0.60576,0.56156,0.39563,0.36738,0.31057,0.26621,0.20606,0.27192,0.20744,0.22343,0.2376,0.2282,0.22391
0.37287,0.41385,0.49996,0.66878,0.72242,0.63635,0.62437,0.60063,0.52202,0.43622,0.33251,0.29816,0.27973,0.33272,0.17894,0.28876,0.27982,0.28677,0.27426,0.31876,0.36618,0.4679,0.68748,0.66078,0.66281,0.60951,0.61202,0.55383,0.56302,0.43768,0.38223,0.37607,0.30425,0.23981,0.27271,0.24834,0.16693,0.25621,0.23886,0.27319,0.36344,0.57475,0.71732,0.63878,0.67633,0.66973,0.62946,0.49367,0.48912,0.39286,0.36095,0.31147,0.3001,0.24953,0.19131,0.19588,0.25435,0.20875,0.25101
0.38076,0.44753,0.58019,0.64709,0.61836,0.69557,0.64642,0.55017,0.55389,0.50955,0.35734,0.37073,0.33267,0.40628,0.28011,0.28264,0.22699,0.27476,0.32899,0.35523,0.42623,0.54258,0.69008,0.79952,0.70446,0.62041,0.60494,0.57587,0.52734,0.48379,0.33628,0.33221,0.31214,0.25341,0.25605,0.2507,0.27276,0.27153,0.2907,0.30743,0.37638,0.5735,0.72559,0.72198,0.62966,0.65339,0.6116,0.5663,0.47748,0.46892,0.34416,0.27709,0.29672,0.24267,0.29545,0.2615,0.24141,0.2051,0.23874
0.42424,0.47563,0.52355,0.67852,0.65957,0.61055,0.63077,0.5721,0.51277,0.45104,0.3425,0.30145,0.32096,0.23491,0.23725,0.23294,0.20865,0.27679,0.31995,0.2972,0.41519,0.54329,0.66438,0.72453,0.68025,0.63596,0.62079,0.59775,0.5895,0.47745,0.29051,0.32238,0.30819,0.29966,0.29713,0.21437,0.25685,0.24808,0.29134,0.32906,0.40172,0.53105,0.64914,0.67827,0.64815,0.64918,0.58464,0.59121,0.53605,0.43322,0.3233,0.35708,0.3401,0.18688,0.30575,0.26021,0.23047,0.26085,0.3146
0.41944,0.46158,0.60025,0.6763,0.66455,0.61039,0.7045,0.58514,0.55702,0.50456,0.40794,0.4088,0.31213,0.34124,0.28808,0.30854,0.30901,0.25614,0.31384,0.34533,0.444,0.56785,0.74194,0.81622,0.71253,0.66272,0.6631,0.54725,0.59758,0.58888,0.38277,0.26042,0.30312,0.35699,0.26628,0.23871,0.2663,0.27073,0.32028,0.3551,0.40633,0.68517,0.68387,0.66487,0.69141,0.70783,0.6638,0.5363,0.53265,0.43609,0.41027,0.34153,0.27316,0.25079,0.27847,0.24109,0.21372,0.23515,0.30137
0.40304,0.46022,0.60458,0.59039,0.74251,0.63129,0.63615,0.63468,0.5741,0.53217,0.41466,0.36864,0.34373,0.35596,0.27183,0.32174,0.29082,0.30499,0.30264,0.36309,0.39742,0.62539,0.78416,0.70221,0.6436,0.68388,0.62218,0.55062,0.61243,0.45688,0.38973,0.40715,0.32397,0.29869,0.31214,0.22454,0.22394,0.26004,0.26128,0.39392,0.5573,0.64361,0.69215,0.61975,0.70038,0.68325,0.72698,0.59472,0.53838,0.50282,0.41893,0.32218,0.37145,0.27914,0.32462,0.30881,0.33758,0.24956,0.34057
0.42779,0.49611,0.63234,0.7371,0.70353,0.63936,0.61831,0.59541,0.5418,0.53373,0.45652,0.43299,0.29577,0.30312,0.28856,0.23117,0.29199,0.29905,0.36042,0.37692,0.44443,0.62368,0.73199,0.72967,0.76548,0.59765,0.61756,0.5399,0.58046,0.46339,0.41115,0.38709,0.31571,0.27751,0.19913,0.34753,0.27985,0.25861,0.30295,0.39739,0.48128,0.67625,0.70023,0.74384,0.64528,0.62828,0.61864,0.64507,0.63312,0.41636,0.40391,0.4032,0.29045,0.25982,0.25445,0.26782,0.32946,0.24904,0.33563
0.43104,0.57295,0.60795,0.65375,0.74509,0.643,0.65299,0.68023,0.58121,0.50456,0.48229,0.397,0.34325,0.33221,0.35341,0.30951,0.34232,0.36032,0.37557,0.36879,0.50204,0.64324,0.74515,0.74541,0.72706,0.61865,0.58171,0.69462,0.50813,0.58957,0.45618,0.3212,0.36904,0.29111,0.3166,0.25542,0.28835,0.33742,0.29976,0.40891,0.60692,0.7617,0.76787,0.78226,0.71779,0.66463,0.70088,0.6063,0.57169,0.51951,0.4656,0.43481,0.29485,0.31868,0.24896,0.28889,0.31371,0.26762,0.2985
0.4691,0.56957,0.63458,0.74256,0.69117,0.63081,0.69288,0.6356,0.57765,0.61861,0.46823,0.42149,0.41319,0.33238,0.29828,0.27251,0.33249,0.34116,0.39376,0.4077,0.47954,0.71263,0.66973,0.69595,0.6662,0.66112,0.57094,0.5748,0.63859,0.51688,0.39925,0.33752,0.3867,0.25516,0.24912,0.26723,0.28063,0.30359,0.4254,0.43779,0.52984,0.65003,0.81014,0.64848,0.77972,0.57806,0.7026,0.64349,0.52154,0.51072,0.50608,0.40406,0.27841,0.30316,0.30987,0.2837,0.27756,0.28916,0.37627
0.53254,0.67028,0.67149,0.70277,0.75453,0.68465,0.53936,0.59634,0.668,0.6392,0.60895,0.50406,0.49691,0.40127,0.32983,0.26624,0.30725,0.36815,0.35889,0.42153,0.50319,0.68507,0.74852,0.69852,0.65846,0.61448,0.68202,0.63494,0.5887,0.57774,0.48346,0.42643,0.46426,0.31268,0.33045,0.24434,0.33386,0.34555,0.38914,0.52523,0.61029,0.80344,0.69711,0.6654,0.66843,0.64462,0.64748,0.62893,0.61342,0.52273,0.54337,0.38852,0.28163,0.35371,0.34195,0.27544,0.33078,0.32563,0.32623
0.57338,0.63067,0.7132,0.74495,0.6697,0.66232,0.60535,0.65462,0.56485,0.56821,0.61395,0.55377,0.47863,0.3598,0.3558,0.3531,0.30593,0.33185,0.34082,0.43455,0.58603,0.71063,0.79869,0.7475,0.68251,0.65615,0.6131,0.64075,0.62583,0.64786,0.57389,0.4872,0.44605,0.31385,0.39001,0.24144,0.38457,0.33774,0.37673,0.44174,0.61915,0.79077,0.79672,0.68655,0.59323,0.52029,0.61349,0.64472,0.60357,0.54175,0.58173,0.46107,0.37314,0.33529,0.31055,0.32842,0.30508,0.29176,0.35523
