7.923601969387325571e-04,1.369258873706382783e-03,1.714290733995855239e-03,1.578077918511633067e-03,9.742486894416766416e-04,2.959465305184511117e-04,1.744281740525698465e-04,4.899268143409899433e-04,2.792780619382285176e-04,2.497166279627780015e-04,3.781514505576268059e-03,1.305626193685869262e-02,2.573163038003844355e-02,3.504641420243562872e-02,3.417406785880672260e-02,2.455544513831501435e-02,1.656020599704220372e-02,2.134538456753420736e-03,1.356281468937678815e-03,1.728303218749680523e-03,5.636417404579513891e-04,5.196716644046102190e-05,1.589694964639200118e-03,4.153678082911318493e-03,5.400656363762419698e-03,4.348634841392880375e-03,2.190362625114418947e-03,6.235694106241817169e-04,2.915883114939667566e-04,5.855231053469170735e-04,7.045247515764772612e-04,5.578416958170811461e-04
2.235660685475845781e-03,4.061510330795820370e-03,5.582886407546835267e-03,5.881896106750192192e-03,4.661191957333811475e-03,2.730302069476662260e-03,1.331122606765811111e-03,7.070649395479296695e-04,3.864024506130363506e-04,1.707018338379418269e-03,8.275308949612333528e-03,2.332460537392146843e-02,4.740605113460968911e-02,7.092367938737739741e-02,7.307521524189956874e-02,5.214126282551358182e-02,2.980826441219496317e-02,3.449757496586249462e-03,7.727193142709291038e-04,2.015060946355095792e-03,1.141408444405678712e-03,2.792264365284867923e-04,1.702675943070806625e-03,4.149462244776616106e-03,5.691325003679255368e-03,5.606728349049690252e-03,3.914174123374970261e-03,1.655117962518021452e-03,2.704032112396313162e-04,5.117057857999382422e-05,2.198197177790239929e-04,2.385998942268614061e-04
8.289744725746952050e-03,1.357070277779939306e-02,1.781579656305404616e-02,1.821747994421778899e-02,1.423244359259201106e-02,8.406464141941846074e-03,3.618076322611991826e-03,9.741862850458392949e-04,8.095565773500031049e-04,5.616721454191434329e-03,2.146202372247613122e-02,5.683275650690011727e-02,1.107047602944019604e-01,1.472482328718167921e-01,1.273618540874057459e-01,7.804684959403723754e-02,4.030028934600045354e-02,6.498132249061849483e-03,1.021972714950278348e-03,1.261975762074456523e-03,4.096891347649619128e-04,7.300144819185484368e-04,5.340088826176042289e-03,1.197019248035625927e-02,1.541663483972680049e-02,1.327945056933282908e-02,8.122162425626895318e-03,3.386588095636239217e-03,7.064334065557082787e-04,3.097085961000216759e-05,3.543138115999792601e-04,7.789323476449260594e-04
1.983285292204927525e-02,2.911046454655349253e-02,3.464701385562368036e-02,3.246548618680709236e-02,2.382557776964384227e-02,1.382512589268645488e-02,6.239219122692400352e-03,2.598689601360793140e-03,4.146355463633196077e-03,1.380962797748819942e-02,3.864373376330596660e-02,9.321648998931260366e-02,1.837299224854934965e-01,2.555026653980726481e-01,2.283073811714587675e-01,1.385087887066157597e-01,6.393686461329074755e-02,1.244168739078932787e-02,2.000615358076715273e-03,6.619978501501719379e-04,1.483228971412242593e-03,5.833657594032809826e-03,1.665087547592880579e-02,3.133746386976930115e-02,4.073819445176447146e-02,3.706841899908149690e-02,2.418097629327235071e-02,1.144665481534933721e-02,3.591944709630219730e-03,4.403107755644513829e-04,1.713146386619287284e-04,1.123595717339625003e-03
4.567056050489326502e-02,6.562379568001373842e-02,7.941706307449246383e-02,7.582631843686261919e-02,5.505558161532109196e-02,2.979684334083790992e-02,1.101673284851822400e-02,1.711524971688917554e-03,2.276857257480029238e-03,1.530140293899384142e-02,5.052752305692836954e-02,1.327321901699654028e-01,2.778860265540792351e-01,4.048961157766776120e-01,3.785151488266365605e-01,2.390905342401615785e-01,1.095553750864427384e-01,2.966415669193480514e-02,9.988980036309677221e-03,4.012304990941574848e-03,5.151550146062823694e-03,1.329494069525741749e-02,3.072011334986415876e-02,5.638854279114972196e-02,7.706886017752352658e-02,7.431194313825445485e-02,5.095945423022624904e-02,2.612079714171631345e-02,1.001160826207745345e-02,2.310498776966585927e-03,4.454643428789942835e-05,7.598908828365298369e-04
1.309450727032728523e-01,1.683965465704465592e-01,1.907181110321096440e-01,1.782193457088882271e-01,1.317289350901874045e-01,7.560695220159650842e-02,3.277163147369105411e-02,1.005791444255516726e-02,7.168915897497208159e-03,2.691058944165431246e-02,8.505424841046847761e-02,2.199738252801740346e-01,4.450209405154038622e-01,6.211623752575096136e-01,5.523306281661716222e-01,3.220204677639667556e-01,1.288715196231447202e-01,3.370642222858653142e-02,1.140180405804410227e-02,5.347548151337389380e-03,1.035145612625413408e-02,2.797969651223467663e-02,6.302556395276483203e-02,1.126630886924816638e-01,1.479175338444952414e-01,1.356584954940897592e-01,8.881317652742172497e-02,4.437176819039505976e-02,1.730877289818205655e-02,4.365310506393016779e-03,3.102865751802404625e-04,1.855084682959612374e-03
2.794813934757365281e-01,3.408515399754749042e-01,3.712606549421748059e-01,3.359564115601422207e-01,2.435908914029207284e-01,1.438500473657096101e-01,7.376551078897114477e-02,3.841001167004846895e-02,3.260878957927303146e-02,5.888524994103441768e-02,1.434120121671355053e-01,3.414667480499161689e-01,6.501726095057894783e-01,8.612963779447652124e-01,7.391892576935895631e-01,4.077613479513334527e-01,1.391648914169902329e-01,2.831956145095676503e-02,5.332520933934402352e-03,2.063584906207568438e-03,1.392643115721638007e-02,4.556286437564535663e-02,1.097956711200608476e-01,2.062868336174069339e-01,2.805247639215009414e-01,2.654677833856602387e-01,1.818230793922000765e-01,9.901851759209304160e-02,4.744574465259741164e-02,2.258848056060853288e-02,1.527182778153014960e-02,2.050122483022117151e-02
4.251217070335907566e-01,5.046373696779163920e-01,5.485676895998008451e-01,5.126483782179773740e-01,3.956662440808235703e-01,2.539045956546989169e-01,1.466554793197160922e-01,9.157077036195841735e-02,8.082484941215604957e-02,1.143961899218535472e-01,2.260076974429280627e-01,4.734629383788560575e-01,8.213916420331591750e-01,1.033809327889257723e+00,9.009425622623283836e-01,5.261900595337062336e-01,1.841633529409904546e-01,3.828990565243695077e-02,6.746247577890711333e-03,7.822821070092157540e-04,1.524498619600032565e-02,6.088842430882784873e-02,1.641324963861983122e-01,3.320565787136509628e-01,4.743843959294691826e-01,4.704992958058692443e-01,3.444820383084000182e-01,2.093546745733212422e-01,1.218409024596758261e-01,7.945409641054734795e-02,6.786820620032697760e-02,7.762079534402460679e-02
5.406750097088366402e-01,6.242279790959661678e-01,6.817819660581281305e-01,6.610264372631725616e-01,5.460433723195122768e-01,3.871163076882407350e-01,2.550264530359266368e-01,1.824077185248454969e-01,1.665744228464775267e-01,2.132822138210043184e-01,3.607970011129579269e-01,6.321642103169221594e-01,9.268741841026002515e-01,1.093280203435348819e+00,1.052475977371533533e+00,7.182821481340612157e-01,2.793039425962188238e-01,6.780622455151699701e-02,2.018921612157862852e-02,1.168898589492946803e-02,3.095285357325289199e-02,9.677245586446839298e-02,2.463899466889398482e-01,4.822690185686139830e-01,6.787150175705043420e-01,6.820901672653713055e-01,5.198011167749049255e-01,3.368741316542377962e-01,2.164763401850099411e-01,1.591490054367427631e-01,1.450334535350818743e-01,1.626788372436190899e-01
6.566919695298107928e-01,7.264105705505123911e-01,7.843809760013212840e-01,7.898897423572205367e-01,6.968108843921494433e-01,5.281705486337294753e-01,3.710390990997659566e-01,2.795972592284807212e-01,2.611590428541389342e-01,3.324977134697422176e-01,5.330908848811894973e-01,8.325390756614411414e-01,1.035689221787363445e+00,1.102864309284265154e+00,1.180500977571025345e+00,9.581140145261077823e-01,4.267421737367134149e-01,1.251837198873035351e-01,5.216502303705009003e-02,4.247415736818800636e-02,7.042668533419614574e-02,1.639893949623221214e-01,3.661945013310446972e-01,6.460926297338366320e-01,8.399784330806173704e-01,8.218379260537544972e-01,6.488395100325309306e-01,4.550276090406649709e-01,3.219131518310181517e-01,2.599623274140362428e-01,2.514806464530008889e-01,2.808712043183839158e-01
7.923210881133143646e-01,8.503495561403699998e-01,8.886922829929502221e-01,8.939023534712996488e-01,8.300329081246158314e-01,6.807549446379175251e-01,5.075709578269723687e-01,3.880535117112865473e-01,3.595269619392519322e-01,4.482504657721209651e-01,6.828352681322582551e-01,1.002553699200663395e+00,1.168502872712583240e+00,1.156775569120756408e+00,1.261538988841006015e+00,1.160990988466312102e+00,6.041312574651473977e-01,2.161042583470688394e-01,1.070014928499426338e-01,9.485921120032847487e-02,1.382027499904673606e-01,2.704355682716482745e-01,5.304497444402110906e-01,8.209844912636256042e-01,9.499542216795839877e-01,8.963567169387478550e-01,7.557546701780440968e-01,5.913459262515715631e-01,4.586314020956430149e-01,3.867537635923958272e-01,3.729629990894402503e-01,4.048160690537175865e-01
9.278652861584121281e-01,9.848593671020293705e-01,1.012232600823035344e+00,1.010695428407700547e+00,9.567009722634072233e-01,8.199095132625565663e-01,6.428315582553865148e-01,5.117123394870980446e-01,4.857040224109466231e-01,5.893230203457365812e-01,8.214944301626629919e-01,1.105690130208952127e+00,1.276317104142108194e+00,1.267326264377785394e+00,1.293325439322921877e+00,1.285306351509239331e+00,7.920062220086461213e-01,3.423754158437051776e-01,1.878911040356264217e-01,1.653410540660030514e-01,2.304733989945521311e-01,4.097065138142160778e-01,7.118349148290682438e-01,9.752080484865206511e-01,1.031167224919845582e+00,9.784392437574025436e-01,8.944616151826112471e-01,7.496434488619510006e-01,5.970472196670840725e-01,5.051011859871931131e-01,4.872265431547925241e-01,5.258230160460921621e-01
1.068742018335583133e+00,1.129604737061053799e+00,1.154858690528453913e+00,1.136791180109549826e+00,1.080777393310293544e+00,9.565422601594226748e-01,7.795934390409721138e-01,6.439141436089452775e-01,6.232654028901001286e-01,7.395757916505395491e-01,9.645384223631929821e-01,1.182572892727514091e+00,1.324244679685977477e+00,1.369633795099690410e+00,1.308014906995376814e+00,1.339834277452633504e+00,9.655131064326166745e-01,4.923426974444612969e-01,2.925922763154884532e-01,2.512879446828342189e-01,3.389687936061406281e-01,5.675381863707401608e-01,8.859907101732459322e-01,1.094215045022378208e+00,1.112389740377833114e+00,1.093880781956533266e+00,1.037259545209139988e+00,8.906640409743606934e-01,7.297809200967962928e-01,6.300668896787404716e-01,6.092573946697114051e-01,6.518156236743447574e-01
1.202370796976728329e+00,1.250862311932596560e+00,1.273709729809667568e+00,1.253220884154331527e+00,1.191351150221573008e+00,1.083885272203964467e+00,9.327512830388742238e-01,8.025298642746891975e-01,7.709260269268068955e-01,8.765129803917509621e-01,1.089706614380294036e+00,1.264570679866537928e+00,1.336010432906845624e+00,1.389925786333950697e+00,1.310472230032393215e+00,1.341005173848415888e+00,1.091763275198464944e+00,6.398839937348117513e-01,4.133385936804352956e-01,3.582905465451103888e-01,4.631592962016325421e-01,7.280614742097579750e-01,1.037074119894647817e+00,1.193167958463312806e+00,1.223867712892171333e+00,1.233540350500212268e+00,1.161454117799914032e+00,1.015191567379814197e+00,8.676879296780680706e-01,7.725538289799879221e-01,7.489180755949800261e-01,7.867744119633557354e-01
1.301729799995023029e+00,1.336551342965836442e+00,1.354384612998370319e+00,1.340670105012860436e+00,1.292338385117602462e+00,1.206601006848150748e+00,1.081138473034190861e+00,9.648114248007672034e-01,9.293198759059997371e-01,1.015146881190735373e+00,1.187482956895548725e+00,1.316170647131761129e+00,1.316668246947899856e+00,1.314717916358254968e+00,1.289577062955565401e+00,1.324964597216654827e+00,1.182933190386747047e+00,7.780974071722215335e-01,5.399636047459269728e-01,4.895158660162656772e-01,6.099677110604038166e-01,8.754014118112339871e-01,1.141813887810005035e+00,1.262819158114049323e+00,1.321863801007097994e+00,1.334684046156091819e+00,1.261592596660575882e+00,1.147432869432047697e+00,1.021491781255288167e+00,9.286030112995871111e-01,9.011014642148391651e-01,9.341644088766863918e-01
1.355249187984918890e+00,1.368147836194812506e+00,1.374032560194636154e+00,1.373870279697895658e+00,1.351411434237604459e+00,1.295193719494709184e+00,1.197232718069224822e+00,1.096940359015524447e+00,1.072476930305763521e+00,1.158386313448958038e+00,1.289142901319831891e+00,1.343972613791326376e+00,1.271625069200122082e+00,1.182444051468292567e+00,1.210798481102491220e+00,1.281444881625158683e+00,1.235453301630346168e+00,9.101755721221334028e-01,6.840920456015067153e-01,6.404970035332842038e-01,7.641490103365842224e-01,1.005440168194609019e+00,1.215680838184257206e+00,1.309845158879082705e+00,1.367649332006900309e+00,1.369914930971386724e+00,1.326346396558259588e+00,1.247746856172208707e+00,1.143691135578734919e+00,1.070012689632480640e+00,1.057431287631447336e+00,1.093597865766158472e+00
1.332966765261096809e+00,1.321425735923946743e+00,1.315895614202584829e+00,1.330670662332982701e+00,1.349662048026887717e+00,1.337465370657788144e+00,1.277908873156156533e+00,1.202222127640761418e+00,1.184153880605624876e+00,1.255009673568409978e+00,1.336247760539537088e+00,1.304723008437874920e+00,1.159428292752098244e+00,1.026335101755552204e+00,1.098468500635497946e+00,1.238843015779000689e+00,1.284623102747708190e+00,1.050334356028277849e+00,8.372978159175038515e-01,7.854434000178102115e-01,9.088346197511397717e-01,1.129212062811894013e+00,1.288986971698860451e+00,1.345767472817550603e+00,1.362435986108780472e+00,1.359220786998268427e+00,1.359982679321078747e+00,1.324967713788678614e+00,1.256467810072645630e+00,1.201638986164836886e+00,1.191868686124281540e+00,1.223042566367250616e+00
1.299589271248006606e+00,1.264963923219724506e+00,1.244254501347948683e+00,1.263433365460792102e+00,1.315142348412156270e+00,1.353614220400247703e+00,1.343367884936052414e+00,1.300899042288227836e+00,1.287269243835455601e+00,1.325895996599410154e+00,1.340741867312090108e+00,1.229755395699498877e+00,1.026108951529872693e+00,8.765686600478358459e-01,9.479130989403357077e-01,1.152385625720642404e+00,1.300703660409753049e+00,1.174995247435006274e+00,9.951943271568777227e-01,9.329293780126499680e-01,1.038945569534325930e+00,1.222631924668698300e+00,1.324690897528404188e+00,1.319036539092612870e+00,1.273867930634754675e+00,1.273249109884071695e+00,1.323205221410028942e+00,1.345604944866401809e+00,1.320104554003026953e+00,1.281083546759683944e+00,1.268380863137454906e+00,1.287314975631791869e+00
1.234009282935268903e+00,1.184080261543209112e+00,1.147922067434769211e+00,1.156995358811633068e+00,1.221711274101545897e+00,1.301703472162357711e+00,1.343564667222158171e+00,1.339836131880322911e+00,1.333513762144782788e+00,1.337145891357157224e+00,1.282427690481960036e+00,1.104875831544870568e+00,8.801599918928251221e-01,7.465336272022047304e-01,7.862361421195813715e-01,1.008902375727194656e+00,1.258629304512787650e+00,1.247481664066220297e+00,1.119893160415321720e+00,1.071608988655820660e+00,1.172003005918109020e+00,1.311370184926432314e+00,1.341457079861893442e+00,1.258582436796659376e+00,1.159233824246947764e+00,1.161558089284472128e+00,1.248288797427348218e+00,1.325630740600830970e+00,1.348650278164114091e+00,1.338215913027089865e+00,1.332850710709528652e+00,1.341008053753452556e+00
1.112066027633904053e+00,1.051945188141672594e+00,1.013676968688987712e+00,1.027092142236977645e+00,1.106335786852795433e+00,1.220369209981223557e+00,1.309039712421227408e+00,1.344141896572291328e+00,1.346082468798227350e+00,1.317568415196260112e+00,1.200967989277740067e+00,9.702027025504178503e-01,7.302911993241483213e-01,6.098477603726895069e-01,6.312980823700082844e-01,8.561467175335980562e-01,1.198653265445231764e+00,1.304208368672119533e+00,1.235580227470979953e+00,1.195446032116796120e+00,1.267742805047942456e+00,1.340321512299768703e+00,1.287688885495998026e+00,1.141389838577817395e+00,1.028971145923286645e+00,1.047803084908382587e+00,1.154198361158200736e+00,1.266203634163234781e+00,1.329456799993730787e+00,1.349730757293055028e+00,1.352218542146949032e+00,1.348911544363172954e+00
9.666037861703773437e-01,8.988573290174521890e-01,8.632973654281894671e-01,8.821954626697160462e-01,9.659057587040916770e-01,1.098107526549079616e+00,1.223502277501622437e+00,1.294967656876010453e+00,1.306015190514264956e+00,1.253687950081525226e+00,1.096764602078768691e+00,8.387021524794135985e-01,5.871298758356983116e-01,4.727826624355039309e-01,5.094191258198750294e-01,7.110782883029098667e-01,1.097844570121248919e+00,1.309769872286355996e+00,1.307751771892296855e+00,1.284074572667058600e+00,1.323814379536833563e+00,1.321805869194941030e+00,1.187166764981109957e+00,9.918970237316470095e-01,8.839698034811197536e-01,9.118167336037885651e-01,1.023531375620111206e+00,1.157324871204054473e+00,1.257163850279936490e+00,1.305043078420722313e+00,1.316942669303764246e+00,1.304928341836889771e+00
8.219878013863723965e-01,7.536525493877028747e-01,7.130770648045700044e-01,7.295853048915180716e-01,8.187371615308463024e-01,9.656359887925031193e-01,1.115356126499958966e+00,1.208562913731192845e+00,1.223482236961890735e+00,1.146560229081240667e+00,9.585781161026427633e-01,6.959975131016334915e-01,4.681379408636689998e-01,3.603218812414221150e-01,3.985404528521770962e-01,5.720361673770928412e-01,9.765107886380642865e-01,1.278387524741190440e+00,1.339306397049743413e+00,1.334880056311056329e+00,1.339841955429499132e+00,1.264890609608850358e+00,1.067127245670440594e+00,8.466711704589304777e-01,7.367840081876566583e-01,7.535929146297984937e-01,8.691413576342466030e-01,1.027996356250165277e+00,1.158389162946150241e+00,1.229051961965115902e+00,1.245899916219384895e+00,1.222212986876768603e+00
6.799549879468136382e-01,6.152690608429154384e-01,5.755907558218922304e-01,5.908349873306956157e-01,6.749486216941158467e-01,8.174913714106720741e-01,9.763722750153660535e-01,1.088994045958079582e+00,1.112464626982259563e+00,1.024474437376936775e+00,8.178591034810565041e-01,5.564570252872446110e-01,3.629364734557337102e-01,2.755869665760877218e-01,2.992549378969647789e-01,4.468143812397477044e-01,8.443230911341894629e-01,1.209961847484674502e+00,1.326384836274250745e+00,1.340740610690842827e+00,1.310003253319807826e+00,1.171592752507495838e+00,9.305780866016544195e-01,7.044410888103946888e-01,5.936425576460442333e-01,6.060071877550693431e-01,7.256003492945242161e-01,8.915941701112254369e-01,1.032271227410378245e+00,1.111712398029913063e+00,1.129856247120274881e+00,1.100323676488938140e+00
5.481895109151304624e-01,4.898968767321588147e-01,4.571951648191707185e-01,4.685819010252332828e-01,5.402904910645218717e-01,6.750163090598244597e-01,8.348393270263902988e-01,9.528753578739145302e-01,9.767488258105350152e-01,8.827877197875263482e-01,6.788680809816586281e-01,4.392149242891895122e-01,2.712635769560034493e-01,2.065704389990076217e-01,2.211204479245732490e-01,3.404691409388933554e-01,7.108040579227282718e-01,1.112241646022263275e+00,1.269221841127073924e+00,1.297483133358233509e+00,1.235356452344142930e+00,1.052479514118347836e+00,7.883621992397461531e-01,5.687607322439249824e-01,4.659329649837945508e-01,4.823805079651540817e-01,5.915431575678514742e-01,7.448093843212625353e-01,8.875058894448352165e-01,9.757564806920557832e-01,9.967376008093455919e-01,9.627706102967477086e-01
4.329057924509627786e-01,3.825392185640304477e-01,3.543490923687753757e-01,3.629691564597952169e-01,4.244928581849576887e-01,5.427911037547782369e-01,6.915315524702457806e-01,8.100930445743527164e-01,8.366718968168767034e-01,7.413409300698421411e-01,5.464384256693737285e-01,3.390065598698071558e-01,2.009951563980672817e-01,1.493743263215497052e-01,1.618608570537658220e-01,2.520345045638718862e-01,5.799742914446117670e-01,9.910345882482693991e-01,1.174600458335492315e+00,1.214481035041589996e+00,1.127611675067319519e+00,9.166502080738869740e-01,6.473342028185989916e-01,4.454012676213690014e-01,3.600790813394684209e-01,3.761395059189510115e-01,4.662097596683041356e-01,6.058854958737232010e-01,7.446118715687269907e-01,8.317018864850014293e-01,8.518622471019081654e-01,8.167121419144072192e-01
3.336529733355494409e-01,2.919265816882134490e-01,2.681230612917249734e-01,2.758379365862390631e-01,3.259634955801445910e-01,4.262487379011004607e-01,5.601986957112410348e-01,6.710696273390269750e-01,6.963501831797874742e-01,6.077721686586716743e-01,4.313925474321343434e-01,2.543066475709999663e-01,1.465073426396932832e-01,1.050382659868070445e-01,1.166630298511603936e-01,1.833282980815781893e-01,4.606841846325819279e-01,8.577056936402212006e-01,1.053683298729199525e+00,1.101028334254082752e+00,9.990274660641759175e-01,7.743287824907580941e-01,5.166905855957970584e-01,3.414982196019946681e-01,2.741059651781125317e-01,2.860817978066340639e-01,3.614363439813747525e-01,4.839385369953056459e-01,6.088859308392009506e-01,6.913934058488176992e-01,7.111990415372450025e-01,6.758709256736850080e-01
